,total_claim_amount
3799,650.52179
3800,282.151207
3801,436.8
3802,630.888663
3803,1562.4
3804,426.072946
3805,190.649902
3806,316.8
3807,257.248789
3808,16.800832
3809,475.2
3810,62.837764
3811,141.799422
3812,518.4
3813,104.905661
3814,293.948632
3815,508.8
3816,292.8
3817,336.0
3818,69.142986
3819,571.479602
3820,1425.6
3821,457.783791
3822,955.2
3823,485.183645
3824,331.2
3825,484.8
3826,2.574682
3827,351.286604
3828,673.34265
3829,326.4
3830,701.708239
3831,651.623195
3832,779.629297
3833,350.4
3834,109.906628
3835,468.0
3836,98.480884
3837,292.8
3838,489.6
3839,345.6
3840,383.110633
3841,316.8
3842,307.639408
3843,345.6
3844,459.048775
3845,900.0
3846,372.652536
3847,449.63005
3848,489.6
3849,114.097383
3850,171.226873
3851,1138.687583
3852,443.637243
3853,362.743231
3854,221.856184
3855,926.4
3856,302.4
3857,1106.913309
3858,93.697638
3859,655.2
3860,537.6
3861,307.2
3862,446.4
3863,458.568921
3864,456.0
3865,253.511935
3866,297.6
3867,972.0
3868,2327.166394
3869,65.425125
3870,128.969729
3871,444.470676
3872,197.040115
3873,307.2
3874,611.918994
3875,960.115399
3876,863.935307
3877,323.485239
3878,272.445607
3879,475.2
3880,79.893853
3881,315.326222
3882,117.036869
3883,74.666163
3884,292.8
3885,246.249051
3886,528.0
3887,408.415481
3888,422.960234
3889,207.289724
3890,845.654042
3891,331.2
3892,60.036683
3893,465.6
3894,175.528642
3895,340.8
3896,395.729716
3897,674.973614
3898,556.8
3899,149.90747
3900,123.790553
3901,276.503559
3902,525.6
3903,902.4
3904,198.227061
3905,49.451117
3906,279.51121
3907,405.883346
3908,897.6
3909,428.27511
3910,459.785009
3911,246.489123
3912,675.468453
3913,345.6
3914,165.309001
3915,301.562622
3916,787.993313
3917,496.8
3918,306.983596
3919,676.8
3920,445.29049
3921,283.849464
3922,609.6
3923,436.143226
3924,97.176153
3925,460.8
3926,542.4
3927,468.0
3928,202.938048
3929,518.4
3930,640.835113
3931,124.380223
3932,161.537767
3933,638.4
3934,18.918935
3935,61.585668
3936,712.619939
3937,511.2
3938,117.959654
3939,345.6
3940,310.744656
3941,451.2
3942,331.2
3943,532.8
3944,842.000858
3945,171.287759
3946,289.040734
3947,775.526054
3948,292.8
3949,140.165035
3950,657.6
3951,347.060173
3952,1177.323534
3953,794.445585
3954,480.0
3955,269.563038
3956,439.2
3957,638.371157
3958,459.738128
3959,511.2
3960,1499.806352
3961,391.636628
3962,1428.972913
3963,780.090361
3964,19.575683
3965,399.617715
3966,340.8
3967,93.891207
3968,685.12694
3969,94.338814
3970,64.109663
3971,395.729716
3972,270.311239
3973,240.259479
3974,271.164139
3975,408.0
3976,528.0
3977,292.8
3978,316.8
3979,504.0
3980,369.6
3981,331.2
3982,76.826503
3983,564.947278
3984,326.4
3985,460.8
3986,566.4
3987,336.0
3988,547.2
3989,830.623064
3990,604.8
3991,312.0
3992,727.2
3993,595.2
3994,514.059402
3995,128.516525
3996,10.560419
3997,770.4
3998,355.385287
3999,130.495798
4000,432.0
4001,64.855035
4002,90.094835
4003,56.60333
4004,284.000172
4005,475.423848
4006,786.934186
4007,725.870693
4008,647.454583
4009,350.4
4010,704.337157
4011,297.6
4012,210.100003
4013,135.340489
4014,600.0
4015,393.6
4016,604.8
4017,350.4
4018,528.0
4019,386.160674
4020,558.835255
4021,42.693918
4022,185.355353
4023,67.530904
4024,145.252168
4025,423.116739
4026,523.888845
4027,386.225897
4028,297.6
4029,824.487259
4030,398.4
4031,639.464548
4032,364.8
4033,345.6
4034,427.2
4035,329.206567
4036,558.746277
4037,183.293091
4038,156.429591
4039,425.423198
4040,468.0
4041,117.781906
4042,307.2
4043,422.4
4044,308.651195
4045,278.932051
4046,476.707749
4047,345.6
4048,331.2
4049,191.934494
4050,617.288574
4051,471.050488
4052,326.4
4053,307.2
4054,691.697458
4055,364.8
4056,621.218119
4057,552.0
4058,421.111226
4059,310.36774
4060,365.466805
4061,83.390706
4062,56.60333
4063,537.6
4064,566.4
4065,73.995096
4066,292.8
4067,340.8
4068,525.6
4069,151.13336
4070,574.024018
4071,190.998822
4072,379.281455
4073,305.603239
4074,54.628741
4075,244.801119
4076,344.470631
4077,425.924132
4078,262.12205
4079,321.6
4080,436.8
4081,436.695385
4082,91.417923
4083,504.0
4084,508.8
4085,292.8
4086,217.188864
4087,179.251604
4088,94.731199
4089,585.6
4090,1486.410662
4091,701.708239
4092,513.6
4093,572.847549
4094,446.4
4095,756.0
4096,561.6
4097,806.534801
4098,453.6
4099,354.199664
4100,547.2
4101,302.4
4102,489.6
4103,369.614729
4104,470.4
4105,835.2
4106,504.0
4107,86.461582
4108,831.340966
4109,218.717113
4110,211.660971
4111,341.088276
4112,707.303416
4113,446.4
4114,486.545439
4115,350.4
4116,623.751121
4117,839.348464
4118,302.4
4119,712.8
4120,316.8
4121,489.6
4122,1416.0
4123,340.8
4124,705.6
4125,675.661163
4126,295.83086
4127,662.4
4128,32.714226
4129,763.2
4130,660.587577
4131,174.041566
4132,384.0
4133,696.115596
4134,292.8
4135,57.678779
4136,295.04969
4137,113.804117
4138,482.4
4139,345.6
4140,307.2
4141,365.835977
4142,36.732923
4143,80.73124
4144,344.767795
4145,224.888004
4146,427.2
4147,436.8
4148,980.169081
4149,233.676034
4150,406.367233
4151,270.227547
4152,387.774781
4153,281.295903
4154,482.4
4155,808.618307
4156,1008.0
4157,404.817249
4158,392.920864
4159,242.491357
4160,301.60252
4161,336.0
4162,374.108319
4163,420.39344
4164,411.077415
4165,436.8
4166,355.2
4167,133.90029
4168,302.4
4169,307.2
4170,842.43785
4171,312.0
4172,316.8
4173,740.963933
4174,312.0
4175,33.751887
4176,321.6
4177,372.594847
4178,828.0
4179,1389.6
4180,754.845659
4181,383.228397
4182,350.4
4183,1577.674417
4184,364.8
4185,432.0
4186,319.131547
4187,739.2
4188,534.228036
4189,432.0
4190,943.2
4191,1267.709661
4192,542.4
4193,617.650751
4194,738.05105
4195,791.878042
4196,478.609999
4197,499.2
4198,345.6
4199,631.743039
4200,49.014822
4201,4.23752
4202,634.385937
4203,518.4
4204,463.425687
4205,307.2
4206,823.798803
4207,632.16097
4208,532.8
4209,618.20653
4210,297.419028
4211,340.8
4212,842.4
4213,535.606632
4214,702.990032
4215,225.578841
4216,185.355353
4217,171.184016
4218,222.032326
4219,518.720216
4220,787.993313
4221,561.6
4222,29.303915
4223,1008.569798
4224,715.951352
4225,302.4
4226,436.411688
4227,134.629643
4228,656.122925
4229,186.857059
4230,379.951464
4231,398.4
4232,877.034575
4233,350.4
4234,599.000883
4235,132.041491
4236,244.580023
4237,270.373444
4238,103.607499
4239,410.409376
4240,590.4
4241,336.0
4242,684.0
4243,525.6
4244,374.4
4245,316.227946
4246,82.211282
4247,778.463303
4248,640.8
4249,350.306385
4250,455.337179
4251,213.027868
4252,355.2
4253,604.289428
4254,71.729298
4255,316.8
4256,672.026958
4257,181.810486
4258,119.630789
4259,350.4
4260,484.8
4261,333.423827
4262,206.01822
4263,553.174109
4264,344.693511
4265,9.716628
4266,131.808343
4267,758.460636
4268,292.8
4269,24.063693
4270,326.4
4271,532.8
4272,425.266308
4273,25.292113
4274,326.4
4275,436.8
4276,383.789732
4277,345.6
4278,595.2
4279,508.8
4280,87.565229
4281,300.703109
4282,758.4
4283,499.2
4284,321.6
4285,285.894115
4286,166.937747
4287,537.6
4288,412.8
4289,451.2
4290,470.4
4291,169.386126
4292,276.640352
4293,656.798232
4294,49.566591
4295,355.2
4296,345.6
4297,302.033971
4298,216.934983
4299,900.242038
4300,523.2
4301,657.6
4302,614.4
4303,132.503461
4304,571.2
4305,470.4
4306,350.4
4307,1032.204305
4308,302.4
4309,114.02307
4310,32.228778
4311,103.424766
4312,15.001594
4313,304.537298
4314,484.8
4315,178.006524
4316,868.8
4317,238.517525
4318,425.800112
4319,177.224451
4320,1012.8
4321,698.4
4322,648.0
4323,777.6
4324,504.0
4325,374.4
4326,476.156957
4327,460.8
4328,667.2
4329,57.712985
4330,102.322529
4331,674.863718
4332,513.818403
4333,464.038577
4334,552.0
4335,312.0
4336,825.416826
4337,326.4
4338,94.958688
4339,293.865315
4340,377.917394
4341,542.4
4342,553.553427
4343,363.613596
4344,650.52179
4345,666.5271
4346,291.536748
4347,255.999709
4348,93.56694
4349,453.6
4350,739.2
4351,380.595522
4352,326.4
4353,65.471028
4354,928.8
4355,1247.79856
4356,533.255723
4357,128.292466
4358,270.370335
4359,292.8
4360,278.4815
4361,3.246203
4362,429.657692
4363,1004.755092
4364,146.757086
4365,238.245103
4366,225.578841
4367,148.820742
4368,287.437831
4369,413.002348
4370,206.709951
4371,694.078608
4372,436.8
4373,691.401424
4374,545.240341
4375,456.702735
4376,140.747286
4377,622.88852
4378,297.738909
4379,791.878042
4380,1012.030163
4381,517.100887
4382,420.374805
4383,604.8
4384,500.908028
4385,321.6
4386,86.912677
4387,1353.6
4388,518.4
4389,340.8
4390,200.662297
4391,460.8
4392,344.048739
4393,93.623377
4394,420.041981
4395,813.6
4396,566.4
4397,1018.808223
4398,187.363583
4399,326.4
4400,43.618784
4401,470.275242
4402,307.2
4403,312.0
4404,583.2
4405,552.0
4406,326.4
4407,1188.0
4408,751.927019
4409,456.0
4410,484.8
4411,554.4
4412,336.0
4413,326.4
4414,403.67601
4415,373.881547
4416,528.0
4417,849.6
4418,544.340079
4419,412.8
4420,456.0
4421,722.024742
4422,111.823103
4423,142.415244
4424,48.828732
4425,806.4
4426,417.6
4427,601.124657
4428,763.2
4429,345.6
4430,1008.0
4431,265.216633
4432,39.127298
4433,263.957201
4434,404.074203
4435,604.8
4436,327.912134
4437,415.98615
4438,232.674417
4439,281.163705
4440,1099.233361
4441,552.0
4442,629.82071
4443,307.2
4444,125.017501
4445,256.43803
4446,132.208612
4447,480.0
4448,369.6
4449,316.546868
4450,784.8
4451,556.8
4452,532.8
4453,472.67262
4454,480.521227
4455,566.199335
4456,723.301363
4457,326.4
4458,773.346065
4459,187.854818
4460,727.2
4461,333.7925
4462,759.291202
4463,324.413656
4464,63.760358
4465,166.78838
4466,669.682001
4467,892.8
4468,619.2
4469,1548.310532
4470,441.6
4471,161.752532
4472,463.604317
4473,509.028102
4474,331.2
4475,302.4
4476,547.2
4477,208.904212
4478,294.762659
4479,446.4
4480,430.604489
4481,227.797105
4482,329.522858
4483,871.2
4484,345.6
4485,292.8
4486,308.631159
4487,350.4
4488,302.4
4489,820.8
4490,436.8
4491,484.8
4492,566.4
4493,652.8
4494,412.8
4495,446.4
4496,336.0
4497,297.6
4498,587.656629
4499,337.305815
4500,207.75186
4501,156.124914
4502,446.751243
4503,398.4
4504,712.8
4505,475.2
4506,369.614729
4507,470.4
4508,470.4
4509,343.278996
4510,195.153339
4511,374.4
4512,791.878042
4513,99.143241
4514,346.319404
4515,317.428826
4516,639.105556
4517,470.956628
4518,29.209521
4519,300.056383
4520,480.0
4521,49.234943
4522,460.8
4523,72.686545
4524,433.160284
4525,892.8
4526,484.013411
4527,421.906803
4528,339.048157
4529,350.4
4530,427.265172
4531,508.8
4532,343.98412
4533,331.2
4534,337.219884
4535,485.705851
4536,336.0
4537,208.885686
4538,395.729716
4539,316.8
4540,368.400146
4541,487.930161
4542,312.0
4543,756.0
4544,364.8
4545,290.391526
4546,597.6
4547,523.2
4548,5.622751
4549,496.8
4550,847.490817
4551,561.6
4552,1324.8
4553,1238.077611
4554,231.516063
4555,76.026046
4556,772.8
4557,525.6
4558,128.21198
4559,494.4
4560,523.2
4561,103.750234
4562,398.4
4563,528.0
4564,482.4
4565,614.4
4566,488.272759
4567,940.8
4568,302.4
4569,418.534381
4570,174.041566
4571,80.73124
4572,424.330166
4573,296.637382
4574,657.6
4575,618.630955
4576,99.085943
4577,626.4
4578,694.598288
4579,988.535078
4580,842.87608
4581,87.080119
4582,441.6
4583,844.229478
4584,398.19284
4585,820.431905
4586,470.691875
4587,499.2
4588,2145.6
4589,82.409922
4590,37.910623
4591,379.2
4592,427.2
4593,705.6
4594,422.438297
4595,245.076091
4596,243.208647
4597,352.791394
4598,214.247114
4599,398.4
4600,528.0
4601,691.2
4602,151.670029
4603,590.4
4604,496.8
4605,266.52482
4606,17.742954
4607,202.468807
4608,456.702735
4609,345.6
4610,494.4
4611,333.696228
4612,744.026708
4613,547.2
4614,17.029835
4615,302.4
4616,1072.8
4617,556.8
4618,369.614729
4619,292.8
4620,347.075948
4621,305.697525
4622,266.996814
4623,453.6
4624,238.262773
4625,412.8
4626,213.587367
4627,542.4
4628,532.8
4629,561.6
4630,1836.0
4631,302.4
4632,403.991524
4633,349.954886
4634,321.6
4635,316.876671
4636,702.990032
4637,282.657499
4638,379.029102
4639,312.0
4640,489.6
4641,537.6
4642,145.365072
4643,411.011162
4644,792.868448
4645,331.2
4646,868.8
4647,333.696228
4648,287.453171
4649,1404.845849
4650,360.269404
4651,273.691831
4652,331.2
4653,1476.670903
4654,393.6
4655,364.8
4656,810.06514
4657,863.413385
4658,482.4
4659,619.165344
4660,302.4
4661,117.871165
4662,637.695945
4663,360.110955
4664,1121.876091
4665,60.151529
4666,473.361602
4667,388.8
4668,129.267408
4669,489.6
4670,377.354191
4671,777.6
4672,796.987409
4673,32.00761
4674,76.112618
4675,350.4
4676,366.277224
4677,412.8
4678,413.238845
4679,403.2
4680,325.866271
4681,106.647493
4682,495.670802
4683,366.604732
4684,19.46445
4685,1985.999807
4686,133.425609
4687,528.20086
4688,403.2
4689,553.699596
4690,556.8
4691,696.757797
4692,355.2
4693,633.6
4694,352.394515
4695,290.359207
4696,412.8
4697,639.758314
4698,95.693949
4699,835.2
4700,633.6
4701,404.95431
4702,451.896687
4703,849.6
4704,95.95081
4705,103.935601
4706,475.2
4707,266.144648
4708,374.4
4709,489.6
4710,528.047506
4711,513.6
4712,414.649796
4713,537.6
4714,542.4
4715,561.6
4716,377.512951
4717,537.6
4718,480.0
4719,340.8
4720,345.6
4721,494.4
4722,950.4
4723,151.973156
4724,472.850932
4725,86.461582
4726,350.4
4727,496.8
4728,1404.0
4729,566.4
4730,571.2
4731,46.278027
4732,126.634634
4733,253.04739
4734,128.969729
4735,625.282599
4736,770.4
4737,501.26513
4738,292.8
4739,245.968629
4740,449.819671
4741,398.502948
4742,468.0
4743,224.483337
4744,542.4
4745,94.142294
4746,528.0
4747,264.642948
4748,403.937672
4749,556.8
4750,604.8
4751,441.6
4752,561.6
4753,456.0
4754,499.2
4755,518.4
4756,937.327881
4757,432.0
4758,558.433218
4759,615.243841
4760,284.956298
4761,712.8
4762,343.889585
4763,357.14996
4764,359.861348
4765,364.8
4766,123.436634
4767,676.8
4768,404.550554
4769,571.695889
4770,852.460341
4771,473.613006
4772,379.897943
4773,357.642982
4774,67.253453
4775,663.423782
4776,176.735323
4777,277.795988
4778,614.4
4779,303.098944
4780,307.2
4781,292.8
4782,535.926948
4783,157.397849
4784,85.073541
4785,326.4
4786,197.498882
4787,460.8
4788,307.2
4789,307.2
4790,537.6
4791,723.010515
4792,422.494292
4793,91.146661
4794,595.2
4795,978.257137
4796,862.762957
4797,439.2
4798,480.0
4799,333.5671
4800,328.942798
4801,566.4
4802,437.608909
4803,376.002146
4804,441.6
4805,792.0
4806,657.6
4807,185.355353
4808,15.631363
4809,540.141566
4810,378.75258
4811,357.109603
4812,883.2
4813,494.4
4814,150.501033
4815,525.392239
4816,609.6
4817,79.615631
4818,554.4
4819,1254.177129
4820,350.4
4821,61.769564
4822,102.879769
4823,234.771653
4824,552.0
4825,975.107098
4826,4.619402
4827,568.844905
4828,220.446667
4829,438.149129
4830,82.25632
4831,6.342791
4832,580.622219
4833,1405.292809
4834,446.4
4835,316.8
4836,135.788525
4837,604.8
4838,900.0
4839,336.0
4840,561.499579
4841,48.936563
4842,481.339891
4843,42.238585
4844,307.2
4845,379.2
4846,880.435943
4847,780.378964
4848,117.229971
4849,321.6
4850,412.8
4851,371.322406
4852,524.836298
4853,668.29397
4854,56.300724
4855,130.775164
4856,733.21126
4857,316.8
4858,243.238784
4859,393.528054
4860,392.604371
4861,446.4
4862,312.0
4863,633.6
4864,537.6
4865,498.533231
4866,378.333708
4867,542.4
4868,257.380112
4869,674.973614
4870,590.4
4871,820.8
4872,383.655742
4873,302.4
4874,350.4
4875,657.6
4876,125.510669
4877,560.154132
4878,611.476898
4879,321.6
4880,638.543326
4881,735.683769
4882,1084.8
4883,302.4
4884,355.2
4885,167.073308
4886,27.210992
4887,979.2
4888,475.2
4889,547.2
4890,161.423101
4891,136.033828
4892,226.9684
4893,1358.4
4894,441.6
4895,268.773368
4896,178.762806
4897,150.693773
4898,604.8
4899,41.617367
4900,663.643801
4901,547.2
4902,355.2
4903,532.8
4904,165.520952
4905,316.8
4906,560.045764
4907,957.6
4908,618.355883
4909,154.749492
4910,291.587866
4911,345.6
4912,158.041549
4913,1439.676002
4914,777.6
4915,587.409205
4916,369.6
4917,1084.8
4918,1.687291
4919,355.909266
4920,360.499075
4921,437.934279
4922,475.2
4923,156.124914
4924,350.4
4925,250.001424
4926,432.0
4927,494.664784
4928,667.2
4929,482.778155
4930,96.431061
4931,886.033554
4932,425.266308
4933,586.390393
4934,57.712985
4935,393.6
4936,465.278453
4937,628.8
4938,375.11129
4939,988.533256
4940,326.4
4941,345.6
4942,429.695284
4943,340.8
4944,321.789644
4945,373.227044
4946,70.031111
4947,513.6
4948,1274.4
4949,50.447629
4950,489.6
4951,355.2
4952,472.391125
4953,542.4
4954,366.212945
4955,235.220971
4956,482.4
4957,832.701335
4958,133.425609
4959,561.6
4960,321.6
4961,562.426585
4962,1296.0
4963,1418.4
4964,1000.850446
4965,90.712257
4966,224.27582
4967,1261.319869
4968,513.6
4969,355.820799
4970,211.68058
4971,441.6
4972,873.6
4973,117.964245
4974,453.6
4975,39.292196
4976,763.2
4977,316.8
4978,153.205591
4979,128.969729
4980,406.348084
4981,420.420755
4982,572.352362
4983,668.158687
4984,377.350433
4985,441.623031
4986,302.4
4987,118.556928
4988,20.543176
4989,46.041452
4990,292.8
4991,355.2
4992,590.4
4993,424.330166
4994,556.8
4995,1490.4
4996,364.8
4997,51.902587
4998,321.6
4999,114.972914
5000,1317.008182
5001,468.0
5002,609.6
5003,316.8
5004,484.87847
5005,499.2
5006,312.0
5007,25.478179
5008,504.0
5009,287.332253
5010,286.003968
5011,71.311211
5012,350.4
5013,787.88953
5014,467.803638
5015,494.395024
5016,371.679189
5017,266.146673
5018,504.0
5019,302.764283
5020,518.4
5021,580.473259
5022,470.4
5023,67.530904
5024,523.2
5025,914.4
5026,9.160139
5027,604.8
5028,302.4
5029,768.0
5030,425.662574
5031,366.978793
5032,472.500375
5033,504.0
5034,302.4
5035,612.973779
5036,350.4
5037,422.4
5038,441.6
5039,29.884537
5040,292.8
5041,105.662175
5042,316.8
5043,1251.042795
5044,343.340301
5045,417.6
5046,62.935952
5047,46.492039
5048,785.82348
5049,132.588288
5050,878.4
5051,441.6
5052,110.527627
5053,281.295903
5054,39.781368
5055,561.6
5056,216.839496
5057,312.0
5058,329.206567
5059,346.991025
5060,319.799712
5061,309.568636
5062,290.432527
5063,427.2
5064,345.6
5065,561.6
5066,950.4
5067,328.362698
5068,655.2
5069,1828.8
5070,282.153792
5071,355.2
5072,350.4
5073,603.100479
5074,392.826082
5075,720.0
5076,292.8
5077,561.6
5078,340.8
5079,403.2
5080,290.301553
5081,292.8
5082,283.670312
5083,178.408186
5084,307.2
5085,326.4
5086,76.73348
5087,1215.970113
5088,355.2
5089,64.977867
5090,420.35698
5091,316.8
5092,516.237951
5093,494.4
5094,656.775467
5095,383.224514
5096,452.246664
5097,882.871945
5098,607.4459
5099,655.2
5100,345.6
5101,407.045238
5102,339.73717
5103,290.580543
5104,29.618152
5105,326.4
5106,475.2
5107,482.4
5108,202.961374
5109,597.6
5110,600.0
5111,640.229108
5112,624.0
5113,480.578584
5114,942.277602
5115,261.930545
5116,525.6
5117,154.907769
5118,484.8
5119,17.938979
5120,340.8
5121,579.467191
5122,446.4
5123,420.041981
5124,340.8
5125,491.66348
5126,676.8
5127,125.768818
5128,255.285875
5129,1002.782553
5130,720.752945
5131,59.026302
5132,285.418473
5133,480.0
5134,633.6
5135,529.490007
5136,271.014511
5137,807.947292
5138,0.42331
5139,489.6
5140,350.4
5141,12.444326
5142,208.598246
5143,340.8
5144,446.4
5145,850.593038
5146,196.879475
5147,208.598246
5148,541.282007
5149,52.804096
5150,243.467617
5151,456.0
5152,425.137341
5153,206.926432
5154,306.337632
5155,616.349424
5156,531.164627
5157,979.2
5158,465.6
5159,302.4
5160,316.8
5161,432.0
5162,746.0459
5163,340.8
5164,504.0
5165,375.866091
5166,590.4
5167,537.6
5168,187.683707
5169,534.079032
5170,307.2
5171,176.242159
5172,302.4
5173,91.229768
5174,1051.2
5175,686.815162
5176,513.6
5177,535.080276
5178,312.0
5179,56.868289
5180,532.8
5181,565.929394
5182,391.039166
5183,294.058449
5184,67.801384
5185,419.303041
5186,297.6
5187,128.624785
5188,432.361631
5189,377.24342
5190,49.451117
5191,374.024077
5192,406.999443
5193,725.870693
5194,439.352186
5195,480.159011
5196,633.6
5197,298.671049
5198,369.6
5199,41.308429
5200,770.4
5201,639.267653
5202,390.792553
5203,181.501424
5204,345.6
5205,433.160284
5206,316.8
5207,471.443077
5208,177.36984
5209,128.705563
5210,484.8
5211,384.0
5212,81.609951
5213,628.8
5214,571.549745
5215,837.438442
5216,979.2
5217,449.408637
5218,192.859737
5219,750.58561
5220,616.279356
5221,640.8
5222,508.8
5223,453.6
5224,770.4
5225,497.047297
5226,479.028818
5227,152.338562
5228,285.843893
5229,240.318607
5230,117.928547
5231,483.62724
5232,307.2
5233,179.430114
5234,292.8
5235,274.165887
5236,166.799814
5237,445.361629
5238,481.025786
5239,1152.0
5240,621.617047
5241,482.4
5242,604.8
5243,621.464468
5244,470.4
5245,400.181882
5246,345.6
5247,511.2
5248,321.6
5249,333.696228
5250,1263.325007
5251,375.401079
5252,511.2
5253,480.0
5254,350.143872
5255,32.874675
5256,264.563772
5257,97.313649
5258,1324.8
5259,336.892624
5260,594.177664
5261,272.9955
5262,294.502382
5263,1012.249308
5264,208.598246
5265,566.4
5266,792.104571
5267,224.093027
5268,312.0
5269,784.8
5270,312.0
5271,667.2
5272,138.588291
5273,279.706613
5274,281.110788
5275,727.2
5276,132.543257
5277,400.294003
5278,231.201886
5279,263.592181
5280,748.774773
5281,532.8
5282,180.340069
5283,61.570877
5284,178.006524
5285,1328.839129
5286,393.6
5287,165.243007
5288,145.896438
5289,355.2
5290,377.422029
5291,30.984936
5292,350.877502
5293,446.4
5294,421.19002
5295,1210.245916
5296,37.960537
5297,591.511506
5298,470.4
5299,364.8
5300,496.474767
5301,9.747443
5302,50.454459
5303,741.6
5304,120.436587
5305,499.22561
5306,275.341953
5307,595.2
5308,286.102971
5309,538.545218
5310,347.857619
5311,710.433775
5312,350.4
5313,285.745227
5314,425.527151
5315,251.294821
5316,111.265486
5317,76.025368
5318,468.0
5319,256.43803
5320,677.616967
5321,162.557048
5322,286.115778
5323,312.0
5324,107.661239
5325,335.234102
5326,983.127481
5327,341.329847
5328,303.331178
5329,619.2
5330,484.8
5331,345.6
5332,45.215059
5333,307.2
5334,217.472776
5335,393.6
5336,724.463534
5337,192.186026
5338,72.86746
5339,75.698305
5340,133.475315
5341,511.2
5342,400.294938
5343,232.242326
5344,453.6
5345,547.2
5346,504.0
5347,31.356274
5348,42.689135
5349,590.4
5350,47.061469
5351,432.480275
5352,460.551521
5353,296.852419
5354,580.8
5355,691.677138
5356,537.6
5357,26.314753
5358,10.36741
5359,315.826382
5360,321.6
5361,2.96438
5362,470.4
5363,352.894843
5364,404.303518
5365,307.2
5366,364.8
5367,232.711071
5368,619.2
5369,449.428182
5370,307.2
5371,249.140907
5372,537.6
5373,243.766542
5374,298.430234
5375,255.079807
5376,494.4
5377,450.090267
5378,482.4
5379,499.2
5380,386.031248
5381,230.109964
5382,417.6
5383,355.2
5384,330.872532
5385,619.2
5386,87.990528
5387,555.457674
5388,475.2
5389,451.13986
5390,513.6
5391,717.763724
5392,154.713524
5393,446.4
5394,218.395525
5395,297.6
5396,408.0
5397,436.8
5398,1200.292827
5399,619.698644
5400,297.6
5401,395.386573
5402,8.737111
5403,554.376763
5404,412.8
5405,331.2
5406,494.4
5407,571.2
5408,614.4
5409,326.4
5410,398.4
5411,333.478333
5412,422.59237
5413,701.708239
5414,328.366827
5415,229.279059
5416,297.6
5417,302.4
5418,931.648937
5419,340.8
5420,31.481852
5421,484.8
5422,562.667789
5423,42.43131
5424,528.0
5425,571.2
5426,430.477436
5427,118.468275
5428,548.064933
5429,1032.329445
5430,604.8
5431,298.636534
5432,777.6
5433,393.6
5434,316.8
5435,312.0
5436,647.039443
5437,628.023494
5438,626.4
5439,336.0
5440,234.997994
5441,489.6
5442,408.0
5443,76.975713
5444,628.8
5445,489.6
5446,31.668965
5447,819.576016
5448,24.04838
5449,547.2
5450,292.8
5451,554.4
5452,604.8
5453,532.747291
5454,571.2
5455,319.105565
5456,871.484565
5457,312.0
5458,224.265232
5459,80.70505
5460,734.4
5461,1425.6
5462,316.8
5463,909.876614
5464,316.8
5465,412.8
5466,42.096415
5467,465.6
5468,470.4
5469,170.106831
5470,347.857619
5471,256.242825
5472,300.940297
5473,874.324338
5474,757.593913
5475,135.382194
5476,292.8
5477,336.0
5478,511.2
5479,263.454037
5480,456.0
5481,1176.2788
5482,628.8
5483,146.390518
5484,542.4
5485,684.0
5486,110.529874
5487,39.532978
5488,95.661376
5489,406.439436
5490,227.225113
5491,40.44586
5492,1376.910777
5493,851.146266
5494,484.8
5495,508.8
5496,398.4
5497,537.6
5498,341.395103
5499,340.8
5500,292.8
5501,685.456738
5502,826.658992
5503,470.4
5504,327.685301
5505,159.383042
5506,523.2
5507,278.735779
5508,307.2
5509,286.142521
5510,55.394702
5511,1123.212014
5512,199.791024
5513,345.6
5514,561.6
5515,944.854655
5516,748.8
5517,203.296071
5518,168.517149
5519,446.4
5520,297.6
5521,295.335363
5522,466.81627
5523,619.973889
5524,889.518521
5525,302.4
5526,426.655599
5527,451.2
5528,499.2
5529,428.563553
5530,361.646987
5531,374.4
5532,553.61131
5533,1261.672708
5534,292.8
5535,856.8
5536,86.461582
5537,711.323244
5538,652.8
5539,350.207614
5540,460.8
5541,712.8
5542,355.2
5543,722.404711
5544,67.859881
5545,316.8
5546,25.934064
5547,331.2
5548,292.8
5549,316.8
5550,70.958361
5551,564.302867
5552,504.0
5553,10.168824
5554,369.6
5555,456.0
5556,139.714897
5557,811.086484
5558,502.580472
5559,238.530745
5560,219.288706
5561,556.8
5562,542.016902
5563,421.70554
5564,369.6
5565,257.923563
5566,288.205261
5567,763.2
5568,331.2
5569,491.65337
5570,223.72051
5571,244.587596
5572,32.114117
5573,292.8
5574,336.0
5575,574.51239
5576,22.819088
5577,419.062661
5578,291.410965
5579,364.8
5580,792.0
5581,652.8
5582,542.4
5583,537.6
5584,595.2
5585,254.142365
5586,499.2
5587,364.8
5588,561.6
5589,662.715218
5590,431.32052
5591,113.609508
5592,568.746405
5593,339.906034
5594,576.0
5595,487.273964
5596,464.99983
5597,7.345946
5598,182.350945
5599,286.370988
5600,362.774545
5601,297.6
5602,8.582971
5603,56.692777
5604,127.104785
5605,308.15089
5606,277.585067
5607,497.353106
5608,551.28213
5609,612.0
5610,284.239719
5611,18.965718
5612,219.879452
5613,475.2
5614,818.730215
5615,326.4
5616,297.6
5617,355.2
5618,494.4
5619,355.2
5620,143.276484
5621,518.4
5622,355.2
5623,340.8
5624,292.8
5625,590.4
5626,408.0
5627,580.8
5628,499.2
5629,535.080276
5630,480.073548
5631,294.591676
5632,944.506601
5633,528.20086
